model,region,aa,ig_value
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0059702843427658
Transformer-onehot,VH_framework,D,-0.0061241425573825
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0070018260739743
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.006218803115189
Transformer-onehot,VH_framework,D,-0.0072928969748318
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.006817621178925
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0069214752875268
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0079204011708498
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0061053740791976
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.007352759130299
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0047320686280727
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0046566878445446
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0066641392186284
Transformer-onehot,VH_framework,D,-0.0057650534436106
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0053529329597949
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0080623608082532
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0058956509456038
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0061455662362277
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0072331633418798
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0061116837896406
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0078669982030987
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0066073653288185
Transformer-onehot,VH_framework,D,-0.007491011172533
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0052546961233019
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0058714393526315
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.006068767979741
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0057541774585843
Transformer-onehot,VH_framework,D,-0.0060783321969211
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.006508857011795
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.004128246102482
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0059291627258062
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0037605648394674
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0035059205256402
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0070357993245124
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0063572390936315
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0061527290381491
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.006737686228007
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0041721737943589
Transformer-onehot,VH_framework,D,-0.0071407128125429
Transformer-onehot,VH_framework,D,-0.0061028199270367
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.005476867314428
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.007153688929975
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0074986182153224
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0072951009497046
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0041549843735992
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0056211068294942
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0053639565594494
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0052568959072232
Transformer-onehot,VH_framework,D,-0.0061979270540177
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0061516342684626
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0063285431824624
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0063364529050886
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,D,-0.0069954367354512
Transformer-onehot,VH_framework,D,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0466226860880851
Transformer-onehot,VH_framework,E,0.0464521124958992
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0429883413016796
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0440694652497768
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.046631246805191
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0437551215291023
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0437211543321609
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0413678660988807
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0479049794375896
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.043127529323101
Transformer-onehot,VH_framework,E,0.0446056388318538
Transformer-onehot,VH_framework,E,0.0412334613502025
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.042955458164215
Transformer-onehot,VH_framework,E,0.0416714623570442
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0396145582199096
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0414387993514537
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0423812977969646
Transformer-onehot,VH_framework,E,0.0429589040577411
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0425171367824077
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.043951392173767
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0423563942313194
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0423514805734157
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0403398536145687
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0468879230320453
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0415109582245349
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0466031767427921
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.043809849768877
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0426989756524562
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0449244603514671
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.045450959354639
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0418590009212493
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0447320304811
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0459509529173374
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0446967668831348
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0307735688984394
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0403818488121032
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.036066573113203
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0357218980789184
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0391982346773147
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0305198691785335
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0406050905585289
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.039924070239067
Transformer-onehot,VH_framework,E,0.0288007240742445
Transformer-onehot,VH_framework,E,0.0418444089591503
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0444776341319084
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0427418053150177
Transformer-onehot,VH_framework,E,0.0398200750350952
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0317694582045078
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0403097085654735
Transformer-onehot,VH_framework,E,0.0355634242296218
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0370049588382244
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0341759696602821
Transformer-onehot,VH_framework,E,0.0308140385895967
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0444834753870964
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0395511388778686
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0355587489902973
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0328417457640171
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0469204075634479
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0436212606728076
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0307906400412321
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
Transformer-onehot,VH_framework,E,0.0
